BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance(km),streetType,ElectricityProp,NaturalGasProp,SteamProp,OtherEnergyProp,Imp_NumberofFloors
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1921,1.0,0,52298,Office,None,0.0,None,0.0,89.0,1968655.125,13.72,0.5046714899521465,avenue,0.9999999365048766,0.0,0.0,6.349512335229361e-08,3
NonResidential,Large Office,DOWNTOWN,1911,1.0,0,116640,Office,Financial Office,6561.0,Food Service,6333.0,75.0,6758565.5,169.06,0.5586077706234847,avenue,0.743044363482162,0.0,0.2569555070524951,1.2946534290449653e-07,17
NonResidential,Large Office,DOWNTOWN,1981,1.0,201121,1047934,Office,Parking,296815.0,Medical Office,12941.0,95.0,37980712.0,264.78,0.4951688112138732,avenue,0.9999998156959248,0.0,0.0,1.8430407518426721e-07,42
NonResidential,Medical Office,EAST,1988,1.0,99314,89025,Medical Office,Parking,67000.0,None,0.0,15.0,8523594.0,89.41,1.1009604500666792,avenue,0.9237419098094067,0.0762580901905933,0.0,0.0,5
NonResidential,University,CENTRAL,1916,1.0,0,60122,College/University,Parking,0.0,None,0.0,,690529.5,9.31,1.5923413379649332,avenue,0.8588032806708475,0.1411959952471256,0.0,7.240820269083363e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0,13700,81300,Office,Parking,8474.0,None,0.0,83.0,4052720.0,31.43,1.090527356593115,avenue,0.9830020332023924,0.016997966797607532,0.0,0.0,6
NonResidential,Large Office,DOWNTOWN,1971,1.0,0,224857,Office,None,0.0,None,0.0,79.0,15272491.0,390.67,0.7477226311931751,avenue,0.7349821322533436,0.0,0.26501773679224955,1.309544068482345e-07,9
NonResidential,Large Office,DOWNTOWN,1998,1.0,124788,321473,Office,Parking,114237.0,None,0.0,96.0,13568148.0,94.59,1.0745748260923478,street,0.9999998525959475,0.0,0.0,1.4740405249117272e-07,8
NonResidential,Other,GREATER DUWAMISH,1939,1.0,0,58492,Other,None,0.0,None,0.0,,1594422.5,51.56,1.6763779836053436,avenue,0.4501981124827328,0.549801573924101,0.0,3.1359316617772264e-07,2
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1907,1.0,0,62370,Office,Restaurant,10408.0,None,0.0,30.0,4353025.0,30.35,2.030857045445929,avenue,0.999999770274694,0.0,0.0,2.2972530596539187e-07,6
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,0,73296,Non-Refrigerated Warehouse,Parking,0.0,None,0.0,83.0,2356376.75,73.58,2.674675357851329,avenue,0.47427772320364303,0.5257223828914456,0.0,-1.0609508857189327e-07,1
Nonresidential COS,Other,GREATER DUWAMISH,1944,1.0,0,99122,Other,Office,49086.0,None,0.0,,14469228.0,179.45,2.907883922124839,way,0.8822950332941053,0.11770482848151954,0.0,1.382243752050904e-07,4
NonResidential,Other,GREATER DUWAMISH,1985,1.0,0,66133,Other,Office,13805.0,Non-Refrigerated Warehouse,2408.0,,6345009.5,89.94,2.9248659985638734,avenue,0.8438789571552257,0.15612096404268583,0.0,7.880208847599046e-08,1
NonResidential,Warehouse,GREATER DUWAMISH,1952,1.0,0,115668,Non-Refrigerated Warehouse,Office,8068.0,Retail Store,4270.0,,3534690.75,111.23,3.5234038623314565,street,0.4690466910011859,0.5309530968161783,0.0,2.1218263577938184e-07,2
NonResidential,Other,GREATER DUWAMISH,1970,1.0,0,141686,Other,None,0.0,None,0.0,,6673138.0,46.52,5.0399201398396825,avenue,0.9999998501454638,0.0,0.0,1.49854536201709e-07,1
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1950,1.0,0,93610,Office,Data Center,502.0,None,0.0,95.0,6235947.0,152.28,5.661465213251837,avenue,0.6218394736196443,0.3781605263803557,0.0,0.0,1
NonResidential,Large Office,GREATER DUWAMISH,1973,1.0,0,156188,Office,Parking,0.0,None,0.0,67.0,6843855.0,60.92,6.193370033410478,avenue,0.9581560392498087,0.041843814633711555,0.0,1.461164796741018e-07,2
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,0,115620,Non-Refrigerated Warehouse,None,0.0,None,0.0,11.0,1951856.25,13.61,6.569417296890054,street,0.9999998719167972,0.0,0.0,1.2808320284857043e-07,1
NonResidential,Large Office,GREATER DUWAMISH,1975,1.0,0,238148,Office,Parking,5616.0,Parking,5616.0,93.0,10775646.0,75.12,6.782071846530458,avenue,0.9999999071981392,0.0,0.0,9.280186078867105e-08,5
NonResidential,Distribution Center,GREATER DUWAMISH,1969,1.0,0,71718,Distribution Center,None,0.0,None,0.0,100.0,151754.2969,1.06,7.183682557863268,street,0.9999980435479848,0.0,0.0,1.956452015209037e-06,1
NonResidential,Warehouse,GREATER DUWAMISH,1969,1.0,0,55450,Non-Refrigerated Warehouse,Office,21244.0,None,0.0,31.0,4345698.0,131.64,7.954726770078979,way,0.49455737605328304,0.5054426239467169,0.0,0.0,1
NonResidential,Distribution Center,GREATER DUWAMISH,1979,1.0,0,54880,Distribution Center,None,0.0,None,0.0,32.0,2763597.0,89.53,9.160500620886355,street,0.44897573705572846,0.5510242629442715,0.0,0.0,1
NonResidential,Retail Store,DELRIDGE,1992,1.0,0,102500,Retail Store,Parking,0.0,None,0.0,81.0,7305474.0,158.55,9.82751442806043,street,0.6807050439163838,0.31929481919995883,0.0,1.3688365737801545e-07,1
NonResidential,Other,NORTHEAST,2002,1.0,272900,88498,Parking,Retail Store,63419.0,Non-Refrigerated Warehouse,15757.0,,8915523.0,119.92,6.955751019165181,street,0.8595776153569454,0.14042227247913555,0.0,1.1216391904322382e-07,6
NonResidential,Supermarket / Grocery Store,GREATER DUWAMISH,1963,1.0,0,50785,Supermarket/Grocery Store,None,0.0,None,0.0,57.0,7439009.0,195.43,4.2002742522335526,avenue,0.5817071870729018,0.41829281292709825,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1929,1.0,0,85126,Office,None,0.0,None,0.0,1.0,37951708.0,166.13,7.42349437634483,street,0.4903614614657132,0.018052731645173913,0.0,0.49158580688911285,3
NonResidential,Other,NORTH,2000,1.0,19820,283435,Parking,Retail Store,298043.0,Other,5636.0,,11077140.0,99.14,11.302223500896597,way,0.9571199786226409,0.042879931101349265,0.0,9.027600987258444e-08,5
NonResidential,Distribution Center,GREATER DUWAMISH,1986,1.0,0,411584,Distribution Center,Non-Refrigerated Warehouse,83683.0,Refrigerated Warehouse,35760.0,43.0,15091579.0,455.39,4.633774597551834,way,0.49709139116589457,0.5029086088341054,0.0,0.0,1
NonResidential,Mixed Use Property,DOWNTOWN,1902,1.0,0,73320,Non-Refrigerated Warehouse,Office,23277.0,Retail Store,6540.0,,1141189.75,29.16,1.0058372077204392,street,0.5973432551422758,0.40265696392733985,0.0,-2.1906961572341497e-07,4
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2008,1.0,100176,142510,Office,Parking,76364.0,None,0.0,77.0,9683979.0,67.51,3.0397198396879443,avenue,0.9999998967366617,0.0,0.0,1.0326333834470314e-07,4
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,15840,79920,Office,None,0.0,None,0.0,83.0,5392617.5,74.45,0.9968401622421085,avenue,0.851879259005483,0.14812064827516508,0.0,9.271935196590523e-08,6
NonResidential,Warehouse,GREATER DUWAMISH,1946,1.0,0,179413,Non-Refrigerated Warehouse,None,0.0,None,0.0,57.0,3459543.0,24.12,4.497860371411421,avenue,0.9999997109444803,0.0,0.0,2.8905551976084705e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1917,1.0,0,65288,Non-Refrigerated Warehouse,Other - Services,5000.0,Retail Store,5000.0,,605971.1875,4.22,3.6308803947011348,street,0.9999996905793479,0.0,0.0,3.094206521164012e-07,1
NonResidential,Warehouse,DELRIDGE,1966,1.0,0,170632,Non-Refrigerated Warehouse,Office,5826.0,None,0.0,98.0,602245.0,4.2,4.225250832309209,way,1.0,0.0,0.0,0.0,1
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1994,1.0,0,381511,Office,Parking,168978.0,None,0.0,87.0,11410228.0,106.12,2.7983010326928706,avenue,0.9495169596961603,0.05048295266317202,0.0,8.764066765361744e-08,10
NonResidential,Large Office,DOWNTOWN,2009,1.0,138098,275166,Office,Parking,94781.0,None,0.0,91.0,13631141.0,95.03,0.914363878849905,avenue,0.9999999266385697,0.0,0.0,7.336143027205133e-08,17
NonResidential,Mixed Use Property,NORTHEAST,2009,1.0,54300,68100,Office,Parking,33399.0,Multifamily Housing,20740.0,63.0,4865551.5,79.39,5.928356455017628,street,0.7974623226164598,0.20253757462026659,0.0,1.0276327359807002e-07,6
NonResidential,Retail Store,NORTHEAST,1956,1.0,0,93803,Retail Store,Restaurant,2950.0,Other,2500.0,,5453438.5,110.41,6.691686317762983,street,0.7122726331286215,0.2877272751861051,0.0,9.16852734288651e-08,2
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,0,123000,Non-Refrigerated Warehouse,Office,24433.0,None,0.0,47.0,3004271.0,20.94,11.241283202311905,street,1.0,0.0,0.0,0.0,2
NonResidential,Medical Office,EAST,2003,1.0,112980,162150,Medical Office,None,0.0,None,0.0,70.0,9941308.0,69.3,1.1256217011910787,way,0.9999998994096149,0.0,0.0,1.0059038508815942e-07,5
NonResidential,Warehouse,GREATER DUWAMISH,1978,1.0,0,60448,Non-Refrigerated Warehouse,Office,7746.0,None,0.0,90.0,1052244.75,27.24,11.41163163584521,avenue,0.5900271776124328,0.40997305997487754,0.0,-2.375873103667184e-07,1
NonResidential,Hospital,EAST,1994,7.0,0,1765970,Hospital (General Medical & Surgical),Parking,441551.0,None,0.0,54.0,291614432.0,12307.16,1.0397544764805784,way,0.4778735642274385,0.059380188700674456,0.4627461510546913,9.601719574701982e-08,14
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1928,3.0,0,62600,Other,None,0.0,None,0.0,,11147342.0,406.04,2.113006177051109,avenue,0.3616223490765781,0.6383775612159382,0.0,8.9707483631524e-08,4
NonResidential,Mixed Use Property,EAST,2004,1.0,21612,55800,Other,Office,19200.0,Parking,17000.0,,2655387.5,20.85,1.2399153616783316,way,0.9809427061022167,0.0190571056013482,0.0,1.8829643507774288e-07,4
NonResidential,Medical Office,EAST,1990,1.0,159157,130262,Medical Office,Parking,139000.0,None,0.0,59.0,12731388.0,133.5,1.2458203901783815,way,0.9238230741220046,0.07617684733196411,0.0,7.854603127325945e-08,5
NonResidential,Other,NORTH,1987,1.0,0,90266,Financial Office,None,0.0,None,0.0,18.0,7771933.5,54.18,10.223839362868084,avenue,0.9999999356659447,0.0,0.0,6.433405535443658e-08,5
NonResidential,Warehouse,BALLARD,2004,1.0,6458,80874,Non-Refrigerated Warehouse,None,0.0,None,0.0,87.0,1165598.875,14.49,5.994765270039824,way,0.8816489291824342,0.11835117805857526,0.0,-1.0724100947678077e-07,4
NonResidential,Hotel,EAST,2003,1.0,50017,100528,Hotel,Parking,50017.0,None,0.0,28.0,13410041.0,453.76,1.2627614593496903,way,0.41770916285789134,0.5822907625711211,0.0,7.457098751599641e-08,6
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1999,1.0,0,141718,Other - Entertainment/Public Assembly,Restaurant,5803.0,None,0.0,,19085174.0,341.23,1.7709800753296616,avenue,0.7635853359262011,0.236414611677106,0.0,5.239669284649959e-08,5
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,2008,1.0,21273,90583,Hotel,Parking,20000.0,Restaurant,4006.0,8.0,9444484.0,278.97,2.284652914143455,street,0.5109063660862785,0.489093528031812,0.0,1.0588190948282617e-07,5
NonResidential,Warehouse,EAST,1988,1.0,0,132828,Non-Refrigerated Warehouse,None,0.0,None,0.0,83.0,1083729.625,7.56,1.8291378055474232,avenue,0.9999994232878888,0.0,0.0,5.767121111965542e-07,4
NonResidential,Warehouse,DELRIDGE,1970,1.0,0,70400,Non-Refrigerated Warehouse,Office,12353.0,None,0.0,1.0,13962749.0,284.01,7.632356648448954,way,0.710246026767365,0.28975390161350034,0.0,7.161913459878137e-08,1
NonResidential,Retail Store,NORTHWEST,1995,1.0,0,101830,Retail Store,None,0.0,None,0.0,60.0,10713006.0,295.12,11.845422127786389,avenue,0.5540335737700511,0.4459663328854665,0.0,9.334448239831099e-08,1
NonResidential,University,CENTRAL,1974,2.0,0,114000,College/University,None,0.0,None,0.0,,7575080.0,109.71,2.598175320902812,street,0.8371944586723836,0.1628054093158092,0.0,1.3201180713603025e-07,4
SPS-District K-12,Other,GREATER DUWAMISH,2002,1.0,0,338063,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",50000.0,Restaurant,50000.0,,20675922.0,259.49,3.0638137048688647,avenue,0.8790845215995688,0.12091528493868375,0.0,1.934617474374299e-07,3
NonResidential,Warehouse,SOUTHWEST,1965,1.0,0,152365,Non-Refrigerated Warehouse,Office,7858.0,None,0.0,88.0,1069749.75,13.07,4.252403034499703,way,0.8863820720687244,0.11361816163079262,0.0,-2.336995171066878e-07,1
NonResidential,Medical Office,CENTRAL,1910,1.0,0,320946,Medical Office,Laboratory,86298.0,None,0.0,57.0,25471308.0,189.85,1.9884604282842622,avenue,0.9895480828860458,0.010451838594233166,0.0,7.85197210916691e-08,6
NonResidential,Retail Store,GREATER DUWAMISH,1958,1.0,0,74178,Retail Store,None,0.0,None,0.0,,5402181.0,134.82,6.655187009627475,street,0.6101839238633433,0.38981589102623554,0.0,1.8511042114286803e-07,1
NonResidential,Warehouse,NORTH,1987,1.0,0,80360,Non-Refrigerated Warehouse,None,0.0,None,0.0,96.0,686019.1875,16.27,11.440711408897222,way,0.6370361178855511,0.3629636087984784,0.0,2.7331597048078194e-07,4
SPS-District K-12,K-12 School,SOUTHWEST,1950,1.0,0,61183,K-12 School,None,0.0,None,0.0,92.0,2424724.25,95.54,4.955890523934464,avenue,0.29710842377231145,0.7028914731231809,0.0,1.031045076569016e-07,1
NonResidential,Supermarket / Grocery Store,EAST,1996,1.0,0,119190,Supermarket/Grocery Store,None,0.0,None,0.0,71.0,10077532.0,267.0,1.2717386719999468,avenue,0.5768681260451468,0.42313177472420826,0.0,9.923064496346924e-08,3
NonResidential,Other,GREATER DUWAMISH,2008,1.0,0,51856,Automobile Dealership,Office,3753.0,None,0.0,,1938613.125,13.51,1.7678363283279024,way,0.9999999355209153,0.0,0.0,6.447908475807931e-08,2
NonResidential,Mixed Use Property,GREATER DUWAMISH,1921,1.0,12586,53552,Office,Manufacturing/Industrial Plant,13884.0,Parking,13858.0,3.0,7070998.5,49.29,2.2920845267751413,avenue,0.9999999292886288,0.0,0.0,7.071137124410365e-08,3
NonResidential,Large Office,NORTHEAST,1960,1.0,48510,65434,Office,None,0.0,None,0.0,1.0,17880184.0,128.73,6.271740604930849,avenue,0.9950492679493679,0.004950508339287784,0.0,2.237113443575301e-07,3
NonResidential,Low-Rise Multifamily,LAKE UNION,2000,1.0,36093,56986,Multifamily Housing,None,0.0,None,0.0,32.0,1997181.5,25.6,4.54697748487537,street,0.8733302406416242,0.1266695090055661,0.0,2.503528096970656e-07,3
NonResidential,Worship Facility,NORTHEAST,1957,1.0,0,22220,Worship Facility,None,0.0,None,0.0,90.0,778355.8125,31.74,8.482175539904718,avenue,0.2673070550237588,0.7326931858686415,0.0,-2.4089240035064295e-07,2
SPS-District K-12,K-12 School,NORTHEAST,1955,1.0,0,46732,K-12 School,None,0.0,None,0.0,87.0,2331952.75,89.08,9.662352609999907,street,0.3232029465434066,0.6767971606628822,0.0,-1.0720628880666643e-07,1
NonResidential,Mixed Use Property,GREATER DUWAMISH,1962,1.0,0,44700,Office,Other,14024.0,Non-Refrigerated Warehouse,10095.0,,2042771.0,30.52,7.347387335817701,street,0.8272939061696098,0.17270609383039018,0.0,0.0,1
NonResidential,Warehouse,GREATER DUWAMISH,1976,1.0,0,44100,Non-Refrigerated Warehouse,None,0.0,None,0.0,1.0,1618916.375,11.29,7.396953747338392,avenue,0.999999768363576,0.0,0.0,2.3163642408645104e-07,1
NonResidential,Distribution Center,GREATER DUWAMISH,1965,1.0,0,27800,Distribution Center,None,0.0,None,0.0,13.0,1224186.25,24.39,7.448088024141051,street,0.719339071158494,0.28066072462421465,0.0,2.0421729128227016e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,2001,1.0,0,46340,Non-Refrigerated Warehouse,None,0.0,None,0.0,3.0,2564004.0,17.87,5.939952598936129,street,1.0,0.0,0.0,0.0,1
Campus,Other,GREATER DUWAMISH,1994,3.0,0,22800,Manufacturing/Industrial Plant,None,0.0,None,0.0,,2222097.5,101.5,7.74266712260151,street,0.16111804275014935,0.8388817322372218,0.0,2.250126288337933e-07,1
NonResidential,Small- and Mid-Sized Office,CENTRAL,1910,1.0,0,38460,Office,None,0.0,None,0.0,69.0,1950713.25,36.02,1.7579644008059025,avenue,0.7508376743737195,0.24916219746802867,0.0,1.2815825185992867e-07,3
NonResidential,Worship Facility,NORTHWEST,1922,1.0,0,21022,Worship Facility,None,0.0,None,0.0,54.0,945245.625,43.84,8.787566493575248,street,0.14589012247478003,0.8541092163214191,0.0,6.612038008639289e-07,2
SPS-District K-12,K-12 School,SOUTHWEST,1954,1.0,0,51489,K-12 School,None,0.0,None,0.0,93.0,1984067.625,70.76,6.327940688759448,avenue,0.37815293720142223,0.6218467477891536,0.0,3.150094241369419e-07,2
NonResidential,Distribution Center,GREATER DUWAMISH,1967,1.0,0,48001,Distribution Center,None,0.0,None,0.0,49.0,2143650.75,86.46,11.503598696645824,avenue,0.2769014495481598,0.7230986670753153,0.0,-1.1662347516264019e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,0,26380,Non-Refrigerated Warehouse,Office,2760.0,None,0.0,,509124.0,3.58,11.264967876434195,way,0.9986093761048389,0.0013906238951611003,0.0,0.0,1
NonResidential,Warehouse,GREATER DUWAMISH,1969,1.0,0,37351,Non-Refrigerated Warehouse,Office,9569.0,None,0.0,10.0,2559461.75,77.04,11.59238251940766,avenue,0.49872282717254907,0.5012772705042379,0.0,-9.767678692600114e-08,1
NonResidential,Warehouse,GREATER DUWAMISH,1981,1.0,0,30375,Non-Refrigerated Warehouse,None,0.0,None,0.0,73.0,345866.6875,2.41,11.503598696645824,avenue,1.0000009035273165,0.0,0.0,-9.035273164317105e-07,1
NonResidential,Warehouse,GREATER DUWAMISH,1979,1.0,0,30004,Non-Refrigerated Warehouse,Office,4950.0,None,0.0,,369291.5,2.57,11.488835698784728,avenue,0.999998646056029,0.0,0.0,1.3539439710905883e-06,1
NonResidential,Other,NORTHEAST,1928,1.0,0,39971,Other,Retail Store,3142.0,Office,644.0,,10960107.0,416.07,9.922344536202772,avenue,0.32831778010926355,0.6716822198907365,0.0,0.0,3
NonResidential,Worship Facility,BALLARD,1914,1.0,0,33589,Worship Facility,None,0.0,None,0.0,90.0,509836.1875,21.93,8.725303430203798,street,0.21894483509960735,0.7810547971352073,0.0,3.677651853616217e-07,2
NonResidential,Small- and Mid-Sized Office,BALLARD,1979,1.0,0,43500,Office,None,0.0,None,0.0,46.0,3220635.25,22.65,7.419257773430945,avenue,0.9986837224115956,0.001316199963966736,0.0,7.762443760124653e-08,3
NonResidential,Small- and Mid-Sized Office,BALLARD,1978,1.0,0,28492,Office,None,0.0,None,0.0,12.0,1896298.875,37.78,9.256440336466472,avenue,0.7192732211055074,0.2807268448123717,0.0,-6.591787911069662e-08,2
NonResidential,Small- and Mid-Sized Office,BALLARD,1963,1.0,0,22325,Office,Medical Office,1800.0,Other,1000.0,,1401315.875,9.77,9.132803818582245,avenue,1.0000000892018726,0.0,0.0,-8.920187249002657e-08,3
NonResidential,Restaurant,BALLARD,1977,1.0,0,22719,Restaurant,Parking,0.0,None,0.0,,1358519.0,9.47,9.10815094846565,avenue,1.0,0.0,0.0,0.0,3
NonResidential,Laboratory,DOWNTOWN,1946,1.0,22000,22588,Laboratory,None,0.0,None,0.0,,7251589.0,50.55,0.9955212796664519,way,0.9999998620991896,0.0,0.0,1.3790081042927281e-07,2
SPS-District K-12,K-12 School,CENTRAL,1925,1.0,0,37327,K-12 School,None,0.0,None,0.0,92.0,1967476.375,71.06,2.6425382630304477,street,0.36826871682258444,0.6317310925779223,0.0,1.905994932213608e-07,2
NonResidential,Retail Store,DOWNTOWN,1917,1.0,0,147545,Retail Store,None,0.0,None,0.0,69.0,6787070.0,169.75,1.967325637851722,street,0.6090271648885307,0.39097268777248506,0.0,1.473389842745102e-07,2
Nonresidential COS,Other,NORTH,1923,1.0,0,21462,Other,Office,200.0,None,0.0,,1114384.625,7.77,8.504453481584942,street,0.9999994391523483,0.0,0.0,5.608476516804062e-07,2
SPS-District K-12,K-12 School,NORTHWEST,1930,1.0,0,47602,K-12 School,None,0.0,None,0.0,78.0,2249592.5,83.59,8.754517003236858,avenue,0.34576751122703336,0.6542322665104903,0.0,2.222624764262861e-07,2
NonResidential,Other,NORTHWEST,1917,1.0,0,28072,Social/Meeting Hall,None,0.0,None,0.0,,1362523.0,63.48,7.830534049469734,avenue,0.14123504704140774,0.8587649529585922,0.0,0.0,2
NonResidential,Restaurant,DOWNTOWN,1955,1.0,0,31020,Restaurant,None,0.0,None,0.0,,4970047.0,207.6,1.2475262926780348,avenue,0.24579264542166301,0.7542071533729963,0.0,2.0120534071408178e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1917,1.0,0,21600,Office,Other - Lodging/Residential,7200.0,None,0.0,,1636649.125,29.62,1.2599305720717855,avenue,0.7588584388849993,0.24114148473943675,0.0,7.637556400489935e-08,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1974,1.0,13320,48505,Office,Bank Branch,3547.0,None,0.0,59.0,4322873.0,141.2,1.4430018547163335,avenue,0.44315412458335,0.55684587541665,0.0,0.0,5
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1942,1.0,0,64630,Office,None,0.0,None,0.0,96.0,1408291.375,9.82,1.5448442798272344,avenue,0.9999997337198774,0.0,0.0,2.6628012260601967e-07,3
NonResidential,Worship Facility,DOWNTOWN,1948,1.0,0,20920,Worship Facility,None,0.0,None,0.0,15.0,1042108.5,42.19,1.4641423720396112,avenue,0.2735290998969877,0.7264713798995018,0.0,-4.797964895210048e-07,2
NonResidential,Worship Facility,SOUTHWEST,1926,1.0,0,22128,Worship Facility,None,0.0,None,0.0,94.0,608359.6875,25.24,6.815788112201912,avenue,0.251998945936075,0.7480015677403017,0.0,-5.136763766912152e-07,2
NonResidential,Retail Store,NORTHWEST,1968,1.0,0,48139,Retail Store,None,0.0,None,0.0,98.0,859236.625,24.02,13.322384772444712,avenue,0.5451373770292904,0.4548618955808593,0.0,7.273898502638898e-07,1
NonResidential,Worship Facility,SOUTHWEST,1949,1.0,0,21364,Worship Facility,K-12 School,6000.0,None,0.0,86.0,965651.125,43.8,5.9943418968406466,avenue,0.16799027702680924,0.8320095935268548,0.0,1.2944633601498677e-07,2
